"(2, 3, 6, 11, 11)",-301641
"(2, 3, 6, 11, 12)",-1251047
"(2, 3, 6, 11, 13)",-1215756
"(2, 3, 6, 11, 14)",-1178446
"(2, 3, 6, 12, 12)",-385183
"(2, 3, 6, 12, 13)",-1156690
"(2, 3, 6, 12, 14)",-1163282
"(2, 3, 6, 13, 13)",-428404
"(2, 3, 6, 13, 14)",-1167434
"(2, 3, 6, 14, 14)",-522390
"(2, 3, 7, 7, 7)",183032
"(2, 3, 7, 7, 8)",433765
"(2, 3, 7, 7, 9)",447093
"(2, 3, 7, 7, 10)",444908
"(2, 3, 7, 7, 11)",447364
"(2, 3, 7, 7, 12)",472239
"(2, 3, 7, 7, 13)",436772
"(2, 3, 7, 7, 14)",480487
"(2, 3, 7, 8, 8)",-58277
"(2, 3, 7, 8, 9)",-1345700
"(2, 3, 7, 8, 10)",-1394085
"(2, 3, 7, 8, 11)",-1344970
"(2, 3, 7, 8, 12)",-1341045
"(2, 3, 7, 8, 13)",-1261371
"(2, 3, 7, 8, 14)",-1194869
"(2, 3, 7, 9, 9)",-151923
"(2, 3, 7, 9, 10)",-1294564
"(2, 3, 7, 9, 11)",-1298977
"(2, 3, 7, 9, 12)",-1266109
"(2, 3, 7, 9, 13)",-1239448
"(2, 3, 7, 9, 14)",-1180786
"(2, 3, 7, 10, 10)",-228163
"(2, 3, 7, 10, 11)",-1292015
"(2, 3, 7, 10, 12)",-1270603
"(2, 3, 7, 10, 13)",-1217737
"(2, 3, 7, 10, 14)",-1201389
"(2, 3, 7, 11, 11)",-359115
"(2, 3, 7, 11, 12)",-1280991
"(2, 3, 7, 11, 13)",-1275793
"(2, 3, 7, 11, 14)",-1196151
"(2, 3, 7, 12, 12)",-359798
"(2, 3, 7, 12, 13)",-1202946
"(2, 3, 7, 12, 14)",-1157476
"(2, 3, 7, 13, 13)",-449173
"(2, 3, 7, 13, 14)",-1122337
"(2, 3, 7, 14, 14)",-495146
"(2, 3, 8, 8, 8)",144008
"(2, 3, 8, 8, 9)",429303
"(2, 3, 8, 8, 10)",424329
"(2, 3, 8, 8, 11)",417747
"(2, 3, 8, 8, 12)",415698
"(2, 3, 8, 8, 13)",479813
"(2, 3, 8, 8, 14)",457010
"(2, 3, 8, 9, 9)",-151645
"(2, 3, 8, 9, 10)",-1325808
"(2, 3, 8, 9, 11)",-1332864
"(2, 3, 8, 9, 12)",-1272591
"(2, 3, 8, 9, 13)",-1214441
"(2, 3, 8, 9, 14)",-1218916
"(2, 3, 8, 10, 10)",-204033
"(2, 3, 8, 10, 11)",-1255317
"(2, 3, 8, 10, 12)",-1303321
"(2, 3, 8, 10, 13)",-1223024
"(2, 3, 8, 10, 14)",-1136711
"(2, 3, 8, 11, 11)",-299509
"(2, 3, 8, 11, 12)",-1243217
"(2, 3, 8, 11, 13)",-1162796
"(2, 3, 8, 11, 14)",-1236895
"(2, 3, 8, 12, 12)",-379132
"(2, 3, 8, 12, 13)",-1195252
"(2, 3, 8, 12, 14)",-1166972
"(2, 3, 8, 13, 13)",-437036
"(2, 3, 8, 13, 14)",-1105825
"(2, 3, 8, 14, 14)",-488754
"(2, 3, 9, 9, 9)",97815
"(2, 3, 9, 9, 10)",425013
"(2, 3, 9, 9, 11)",378733
"(2, 3, 9, 9, 12)",430659
"(2, 3, 9, 9, 13)",483611
"(2, 3, 9, 9, 14)",402311
"(2, 3, 9, 10, 10)",-199510
"(2, 3, 9, 10, 11)",-1319805
"(2, 3, 9, 10, 12)",-1226568
"(2, 3, 9, 10, 13)",-1225185
"(2, 3, 9, 10, 14)",-1177155
"(2, 3, 9, 11, 11)",-294340
"(2, 3, 9, 11, 12)",-1215083
"(2, 3, 9, 11, 13)",-1146738
"(2, 3, 9, 11, 14)",-1213185
"(2, 3, 9, 12, 12)",-342726
"(2, 3, 9, 12, 13)",-1137439
"(2, 3, 9, 12, 14)",-1112847
"(2, 3, 9, 13, 13)",-397966
"(2, 3, 9, 13, 14)",-1103484
"(2, 3, 9, 14, 14)",-486196
"(2, 3, 10, 10, 10)",56231
"(2, 3, 10, 10, 11)",394142
"(2, 3, 10, 10, 12)",417083
"(2, 3, 10, 10, 13)",442824
"(2, 3, 10, 10, 14)",456847
"(2, 3, 10, 11, 11)",-286962
"(2, 3, 10, 11, 12)",-1218757
"(2, 3, 10, 11, 13)",-1169011
"(2, 3, 10, 11, 14)",-1148752
"(2, 3, 10, 12, 12)",-335846
"(2, 3, 10, 12, 13)",-1195286
"(2, 3, 10, 12, 14)",-1095112
"(2, 3, 10, 13, 13)",-423990
"(2, 3, 10, 13, 14)",-1137908
"(2, 3, 10, 14, 14)",-451694
"(2, 3, 11, 11, 11)",21330
"(2, 3, 11, 11, 12)",437384
"(2, 3, 11, 11, 13)",408249
"(2, 3, 11, 11, 14)",444253
"(2, 3, 11, 12, 12)",-313876
"(2, 3, 11, 12, 13)",-1078045
"(2, 3, 11, 12, 14)",-1125678
"(2, 3, 11, 13, 13)",-406956
"(2, 3, 11, 13, 14)",-1094053
"(2, 3, 11, 14, 14)",-486045
"(2, 3, 12, 12, 12)",-10217
"(2, 3, 12, 12, 13)",477344
"(2, 3, 12, 12, 14)",457948
"(2, 3, 12, 13, 13)",-382633
"(2, 3, 12, 13, 14)",-1108453
"(2, 3, 12, 14, 14)",-439590
"(2, 3, 13, 13, 13)",-58954
"(2, 3, 13, 13, 14)",421678
"(2, 3, 13, 14, 14)",-479257
"(2, 3, 14, 14, 14)",-84722
"(2, 4, 4, 4, 4)",50635
"(2, 4, 4, 4, 5)",412956
"(2, 4, 4, 4, 6)",421495
"(2, 4, 4, 4, 7)",423941
"(2, 4, 4, 4, 8)",410921
"(2, 4, 4, 4, 9)",439609
"(2, 4, 4, 4, 10)",427923
"(2, 4, 4, 4, 11)",410942
"(2, 4, 4, 4, 12)",419904
"(2, 4, 4, 4, 13)",430958
"(2, 4, 4, 4, 14)",430269
"(2, 4, 4, 5, 5)",458103
"(2, 4, 4, 5, 6)",517912
"(2, 4, 4, 5, 7)",558233
"(2, 4, 4, 5, 8)",562060
"(2, 4, 4, 5, 9)",532848
"(2, 4, 4, 5, 10)",566267
"(2, 4, 4, 5, 11)",572663
"(2, 4, 4, 5, 12)",621741
"(2, 4, 4, 5, 13)",573586
"(2, 4, 4, 5, 14)",551927
"(2, 4, 4, 6, 6)",440891
"(2, 4, 4, 6, 7)",548667
"(2, 4, 4, 6, 8)",541109
"(2, 4, 4, 6, 9)",544382
"(2, 4, 4, 6, 10)",522319
"(2, 4, 4, 6, 11)",577469
"(2, 4, 4, 6, 12)",589066
"(2, 4, 4, 6, 13)",563570
"(2, 4, 4, 6, 14)",577743
"(2, 4, 4, 7, 7)",399285
"(2, 4, 4, 7, 8)",549515
"(2, 4, 4, 7, 9)",568829
"(2, 4, 4, 7, 10)",584956
"(2, 4, 4, 7, 11)",578766
"(2, 4, 4, 7, 12)",594273
"(2, 4, 4, 7, 13)",561313
"(2, 4, 4, 7, 14)",530898
"(2, 4, 4, 8, 8)",348026
"(2, 4, 4, 8, 9)",568984
"(2, 4, 4, 8, 10)",560888
"(2, 4, 4, 8, 11)",558885
"(2, 4, 4, 8, 12)",582052
"(2, 4, 4, 8, 13)",547634
"(2, 4, 4, 8, 14)",586568
"(2, 4, 4, 9, 9)",369570
"(2, 4, 4, 9, 10)",596926
"(2, 4, 4, 9, 11)",612864
"(2, 4, 4, 9, 12)",629191
"(2, 4, 4, 9, 13)",605110
"(2, 4, 4, 9, 14)",634424
"(2, 4, 4, 10, 10)",294941
"(2, 4, 4, 10, 11)",575995
"(2, 4, 4, 10, 12)",558519
"(2, 4, 4, 10, 13)",573631
"(2, 4, 4, 10, 14)",621286
"(2, 4, 4, 11, 11)",300662
"(2, 4, 4, 11, 12)",582527
"(2, 4, 4, 11, 13)",581671
"(2, 4, 4, 11, 14)",610189
"(2, 4, 4, 12, 12)",258841
"(2, 4, 4, 12, 13)",636864
"(2, 4, 4, 12, 14)",619918
"(2, 4, 4, 13, 13)",244506
"(2, 4, 4, 13, 14)",663942
"(2, 4, 4, 14, 14)",234001
"(2, 4, 5, 5, 5)",273179
"(2, 4, 5, 5, 6)",461267
"(2, 4, 5, 5, 7)",454483
"(2, 4, 5, 5, 8)",464899
"(2, 4, 5, 5, 9)",468570
"(2, 4, 5, 5, 10)",468871
"(2, 4, 5, 5, 11)",496983
"(2, 4, 5, 5, 12)",514372
"(2, 4, 5, 5, 13)",503079
"(2, 4, 5, 5, 14)",549350
"(2, 4, 5, 6, 6)",80791
"(2, 4, 5, 6, 7)",-1381414
"(2, 4, 5, 6, 8)",-1373261
"(2, 4, 5, 6, 9)",-1384156
"(2, 4, 5, 6, 10)",-1377539
"(2, 4, 5, 6, 11)",-1325904
"(2, 4, 5, 6, 12)",-1261851
"(2, 4, 5, 6, 13)",-1288271
"(2, 4, 5, 6, 14)",-1254361
"(2, 4, 5, 7, 7)",2822
"(2, 4, 5, 7, 8)",-1400384
"(2, 4, 5, 7, 9)",-1375898
"(2, 4, 5, 7, 10)",-1364269
"(2, 4, 5, 7, 11)",-1294746
"(2, 4, 5, 7, 12)",-1327864
"(2, 4, 5, 7, 13)",-1257742
"(2, 4, 5, 7, 14)",-1262293
"(2, 4, 5, 8, 8)",-62604
"(2, 4, 5, 8, 9)",-1312413
"(2, 4, 5, 8, 10)",-1351111
"(2, 4, 5, 8, 11)",-1313515
"(2, 4, 5, 8, 12)",-1272338
"(2, 4, 5, 8, 13)",-1283981
"(2, 4, 5, 8, 14)",-1235805
"(2, 4, 5, 9, 9)",-173108
"(2, 4, 5, 9, 10)",-1387240
"(2, 4, 5, 9, 11)",-1331469
"(2, 4, 5, 9, 12)",-1287882
"(2, 4, 5, 9, 13)",-1319172
"(2, 4, 5, 9, 14)",-1208169
"(2, 4, 5, 10, 10)",-252381
"(2, 4, 5, 10, 11)",-1279092
"(2, 4, 5, 10, 12)",-1290669
"(2, 4, 5, 10, 13)",-1262995
"(2, 4, 5, 10, 14)",-1202449
"(2, 4, 5, 11, 11)",-313836
"(2, 4, 5, 11, 12)",-1188371
"(2, 4, 5, 11, 13)",-1221792
"(2, 4, 5, 11, 14)",-1191135
"(2, 4, 5, 12, 12)",-366827
"(2, 4, 5, 12, 13)",-1140541
"(2, 4, 5, 12, 14)",-1155730
"(2, 4, 5, 13, 13)",-423729
"(2, 4, 5, 13, 14)",-1095741
"(2, 4, 5, 14, 14)",-484262
"(2, 4, 6, 6, 6)",212986
"(2, 4, 6, 6, 7)",462265
"(2, 4, 6, 6, 8)",457168
"(2, 4, 6, 6, 9)",413403
"(2, 4, 6, 6, 10)",464221
"(2, 4, 6, 6, 11)",475328
"(2, 4, 6, 6, 12)",492995
"(2, 4, 6, 6, 13)",457792
"(2, 4, 6, 6, 14)",496915
"(2, 4, 6, 7, 7)",19513
"(2, 4, 6, 7, 8)",-1366440
"(2, 4, 6, 7, 9)",-1383265
"(2, 4, 6, 7, 10)",-1323486
"(2, 4, 6, 7, 11)",-1307417
"(2, 4, 6, 7, 12)",-1292906
"(2, 4, 6, 7, 13)",-1232777
"(2, 4, 6, 7, 14)",-1244326
"(2, 4, 6, 8, 8)",-99718
"(2, 4, 6, 8, 9)",-1366928
"(2, 4, 6, 8, 10)",-1300608
"(2, 4, 6, 8, 11)",-1297185
"(2, 4, 6, 8, 12)",-1263614
"(2, 4, 6, 8, 13)",-1284396
"(2, 4, 6, 8, 14)",-1238081
"(2, 4, 6, 9, 9)",-166349
"(2, 4, 6, 9, 10)",-1338891
"(2, 4, 6, 9, 11)",-1343773
"(2, 4, 6, 9, 12)",-1295728
"(2, 4, 6, 9, 13)",-1285132
"(2, 4, 6, 9, 14)",-1218844
"(2, 4, 6, 10, 10)",-248210
"(2, 4, 6, 10, 11)",-1272799
"(2, 4, 6, 10, 12)",-1218088
"(2, 4, 6, 10, 13)",-1230952
"(2, 4, 6, 10, 14)",-1212979
"(2, 4, 6, 11, 11)",-283690
"(2, 4, 6, 11, 12)",-1217882
"(2, 4, 6, 11, 13)",-1223283
"(2, 4, 6, 11, 14)",-1238895
"(2, 4, 6, 12, 12)",-322019
"(2, 4, 6, 12, 13)",-1173054
"(2, 4, 6, 12, 14)",-1127080
"(2, 4, 6, 13, 13)",-409756
"(2, 4, 6, 13, 14)",-1120650
"(2, 4, 6, 14, 14)",-502237
"(2, 4, 7, 7, 7)",208375
"(2, 4, 7, 7, 8)",444197
"(2, 4, 7, 7, 9)",456591
"(2, 4, 7, 7, 10)",459120
"(2, 4, 7, 7, 11)",460548
"(2, 4, 7, 7, 12)",453203
"(2, 4, 7, 7, 13)",490509
"(2, 4, 7, 7, 14)",516204
"(2, 4, 7, 8, 8)",-78890
"(2, 4, 7, 8, 9)",-1394170
"(2, 4, 7, 8, 10)",-1332748
"(2, 4, 7, 8, 11)",-1316796
"(2, 4, 7, 8, 12)",-1256858
"(2, 4, 7, 8, 13)",-1278014
"(2, 4, 7, 8, 14)",-1195755
"(2, 4, 7, 9, 9)",-170773
"(2, 4, 7, 9, 10)",-1265821
"(2, 4, 7, 9, 11)",-1259864
"(2, 4, 7, 9, 12)",-1271314
"(2, 4, 7, 9, 13)",-1249370
"(2, 4, 7, 9, 14)",-1169434
"(2, 4, 7, 10, 10)",-212624
"(2, 4, 7, 10, 11)",-1267585
"(2, 4, 7, 10, 12)",-1249430
"(2, 4, 7, 10, 13)",-1239515
"(2, 4, 7, 10, 14)",-1175483
"(2, 4, 7, 11, 11)",-313057
"(2, 4, 7, 11, 12)",-1179529
"(2, 4, 7, 11, 13)",-1169048
"(2, 4, 7, 11, 14)",-1192405
"(2, 4, 7, 12, 12)",-356178
"(2, 4, 7, 12, 13)",-1191711
"(2, 4, 7, 12, 14)",-1125353
"(2, 4, 7, 13, 13)",-439141
"(2, 4, 7, 13, 14)",-1143220
"(2, 4, 7, 14, 14)",-473574
"(2, 4, 8, 8, 8)",140020
"(2, 4, 8, 8, 9)",398153
"(2, 4, 8, 8, 10)",416703
"(2, 4, 8, 8, 11)",437100
"(2, 4, 8, 8, 12)",435628
"(2, 4, 8, 8, 13)",409040
"(2, 4, 8, 8, 14)",470769
"(2, 4, 8, 9, 9)",-146019
"(2, 4, 8, 9, 10)",-1331404
"(2, 4, 8, 9, 11)",-1335700
"(2, 4, 8, 9, 12)",-1271213
"(2, 4, 8, 9, 13)",-1236594
"(2, 4, 8, 9, 14)",-1212428
"(2, 4, 8, 10, 10)",-248511
"(2, 4, 8, 10, 11)",-1288947
"(2, 4, 8, 10, 12)",-1250838
"(2, 4, 8, 10, 13)",-1199783
"(2, 4, 8, 10, 14)",-1186380
"(2, 4, 8, 11, 11)",-292166
"(2, 4, 8, 11, 12)",-1212160
"(2, 4, 8, 11, 13)",-1230452
"(2, 4, 8, 11, 14)",-1211181
"(2, 4, 8, 12, 12)",-347398
"(2, 4, 8, 12, 13)",-1171986
"(2, 4, 8, 12, 14)",-1148245
"(2, 4, 8, 13, 13)",-454195
"(2, 4, 8, 13, 14)",-1101212
"(2, 4, 8, 14, 14)",-454147
"(2, 4, 9, 9, 9)",105170
"(2, 4, 9, 9, 10)",408995
"(2, 4, 9, 9, 11)",421333
"(2, 4, 9, 9, 12)",446078
"(2, 4, 9, 9, 13)",480550
"(2, 4, 9, 9, 14)",483098
"(2, 4, 9, 10, 10)",-226737
"(2, 4, 9, 10, 11)",-1271198
"(2, 4, 9, 10, 12)",-1233257
"(2, 4, 9, 10, 13)",-1214738
"(2, 4, 9, 10, 14)",-1252352
"(2, 4, 9, 11, 11)",-269104
"(2, 4, 9, 11, 12)",-1197726
"(2, 4, 9, 11, 13)",-1185928
"(2, 4, 9, 11, 14)",-1206042
"(2, 4, 9, 12, 12)",-364128
"(2, 4, 9, 12, 13)",-1095771
"(2, 4, 9, 12, 14)",-1129245
"(2, 4, 9, 13, 13)",-387977
"(2, 4, 9, 13, 14)",-1058160
"(2, 4, 9, 14, 14)",-491856
"(2, 4, 10, 10, 10)",49816
"(2, 4, 10, 10, 11)",394891
"(2, 4, 10, 10, 12)",400179
"(2, 4, 10, 10, 13)",409533
"(2, 4, 10, 10, 14)",433675
"(2, 4, 10, 11, 11)",-245077
"(2, 4, 10, 11, 12)",-1223748
"(2, 4, 10, 11, 13)",-1192160
"(2, 4, 10, 11, 14)",-1165069
"(2, 4, 10, 12, 12)",-357399
"(2, 4, 10, 12, 13)",-1155571
"(2, 4, 10, 12, 14)",-1094228
"(2, 4, 10, 13, 13)",-416938
"(2, 4, 10, 13, 14)",-1111533
"(2, 4, 10, 14, 14)",-458489
"(2, 4, 11, 11, 11)",1109
"(2, 4, 11, 11, 12)",404003
"(2, 4, 11, 11, 13)",425637
"(2, 4, 11, 11, 14)",437223
"(2, 4, 11, 12, 12)",-323844
"(2, 4, 11, 12, 13)",-1154855
"(2, 4, 11, 12, 14)",-1116880
"(2, 4, 11, 13, 13)",-410207
"(2, 4, 11, 13, 14)",-1060532
"(2, 4, 11, 14, 14)",-474056
"(2, 4, 12, 12, 12)",-22489
"(2, 4, 12, 12, 13)",438549
"(2, 4, 12, 12, 14)",444018
"(2, 4, 12, 13, 13)",-402422
"(2, 4, 12, 13, 14)",-996555
"(2, 4, 12, 14, 14)",-448583
"(2, 4, 13, 13, 13)",-41901
"(2, 4, 13, 13, 14)",464124
"(2, 4, 13, 14, 14)",-438609
"(2, 4, 14, 14, 14)",-76365
"(2, 5, 5, 5, 5)",40207
"(2, 5, 5, 5, 6)",419446
"(2, 5, 5, 5, 7)",418916
"(2, 5, 5, 5, 8)",413115
"(2, 5, 5, 5, 9)",413860
"(2, 5, 5, 5, 10)",419538
"(2, 5, 5, 5, 11)",419475
"(2, 5, 5, 5, 12)",408695
"(2, 5, 5, 5, 13)",406687
"(2, 5, 5, 5, 14)",414076
"(2, 5, 5, 6, 6)",441728
"(2, 5, 5, 6, 7)",552256
"(2, 5, 5, 6, 8)",575417
"(2, 5, 5, 6, 9)",555494
"(2, 5, 5, 6, 10)",569749
"(2, 5, 5, 6, 11)",596679
"(2, 5, 5, 6, 12)",592699
"(2, 5, 5, 6, 13)",617326
"(2, 5, 5, 6, 14)",615025
"(2, 5, 5, 7, 7)",428256
"(2, 5, 5, 7, 8)",557496
"(2, 5, 5, 7, 9)",580716
"(2, 5, 5, 7, 10)",582912
"(2, 5, 5, 7, 11)",590180
"(2, 5, 5, 7, 12)",578277
"(2, 5, 5, 7, 13)",576434
"(2, 5, 5, 7, 14)",637970
"(2, 5, 5, 8, 8)",364542
"(2, 5, 5, 8, 9)",557957
"(2, 5, 5, 8, 10)",551006
"(2, 5, 5, 8, 11)",594768
"(2, 5, 5, 8, 12)",550897
"(2, 5, 5, 8, 13)",600365
"(2, 5, 5, 8, 14)",626869
"(2, 5, 5, 9, 9)",354133
"(2, 5, 5, 9, 10)",569168
"(2, 5, 5, 9, 11)",593614
"(2, 5, 5, 9, 12)",578171
"(2, 5, 5, 9, 13)",566501
"(2, 5, 5, 9, 14)",650258
"(2, 5, 5, 10, 10)",316137
"(2, 5, 5, 10, 11)",593272
"(2, 5, 5, 10, 12)",579166
"(2, 5, 5, 10, 13)",603490
"(2, 5, 5, 10, 14)",645703
"(2, 5, 5, 11, 11)",280865
"(2, 5, 5, 11, 12)",600983
"(2, 5, 5, 11, 13)",598002
"(2, 5, 5, 11, 14)",636548
"(2, 5, 5, 12, 12)",286775
"(2, 5, 5, 12, 13)",659063
"(2, 5, 5, 12, 14)",653033
"(2, 5, 5, 13, 13)",236916
"(2, 5, 5, 13, 14)",656649
"(2, 5, 5, 14, 14)",227835
"(2, 5, 6, 6, 6)",209898
"(2, 5, 6, 6, 7)",439565
"(2, 5, 6, 6, 8)",478150
"(2, 5, 6, 6, 9)",461529
"(2, 5, 6, 6, 10)",432247
"(2, 5, 6, 6, 11)",461174
"(2, 5, 6, 6, 12)",481281
"(2, 5, 6, 6, 13)",494610
"(2, 5, 6, 6, 14)",496260
"(2, 5, 6, 7, 7)",24966
"(2, 5, 6, 7, 8)",-1399559
"(2, 5, 6, 7, 9)",-1337672
"(2, 5, 6, 7, 10)",-1374779
"(2, 5, 6, 7, 11)",-1352390
"(2, 5, 6, 7, 12)",-1302726
"(2, 5, 6, 7, 13)",-1304392
"(2, 5, 6, 7, 14)",-1203139
"(2, 5, 6, 8, 8)",-73697
"(2, 5, 6, 8, 9)",-1322029
"(2, 5, 6, 8, 10)",-1337014
"(2, 5, 6, 8, 11)",-1291300
"(2, 5, 6, 8, 12)",-1331671
"(2, 5, 6, 8, 13)",-1270491
"(2, 5, 6, 8, 14)",-1236738
"(2, 5, 6, 9, 9)",-151650
"(2, 5, 6, 9, 10)",-1305704
"(2, 5, 6, 9, 11)",-1337687
"(2, 5, 6, 9, 12)",-1254081
"(2, 5, 6, 9, 13)",-1257344
"(2, 5, 6, 9, 14)",-1231284
"(2, 5, 6, 10, 10)",-231027
"(2, 5, 6, 10, 11)",-1264558
"(2, 5, 6, 10, 12)",-1260656
"(2, 5, 6, 10, 13)",-1245662
"(2, 5, 6, 10, 14)",-1239611
"(2, 5, 6, 11, 11)",-276879
"(2, 5, 6, 11, 12)",-1193846
"(2, 5, 6, 11, 13)",-1226617
"(2, 5, 6, 11, 14)",-1200039
"(2, 5, 6, 12, 12)",-359424
"(2, 5, 6, 12, 13)",-1170676
"(2, 5, 6, 12, 14)",-1198329
"(2, 5, 6, 13, 13)",-399350
"(2, 5, 6, 13, 14)",-1130304
"(2, 5, 6, 14, 14)",-500941
"(2, 5, 7, 7, 7)",189825
"(2, 5, 7, 7, 8)",468598
"(2, 5, 7, 7, 9)",432490
"(2, 5, 7, 7, 10)",470062
"(2, 5, 7, 7, 11)",469987
"(2, 5, 7, 7, 12)",468072
"(2, 5, 7, 7, 13)",460527
"(2, 5, 7, 7, 14)",494230
"(2, 5, 7, 8, 8)",-74153
"(2, 5, 7, 8, 9)",-1300108
"(2, 5, 7, 8, 10)",-1364282
"(2, 5, 7, 8, 11)",-1317097
"(2, 5, 7, 8, 12)",-1338291
"(2, 5, 7, 8, 13)",-1294481
"(2, 5, 7, 8, 14)",-1252118
"(2, 5, 7, 9, 9)",-147500
"(2, 5, 7, 9, 10)",-1316601
"(2, 5, 7, 9, 11)",-1284726
"(2, 5, 7, 9, 12)",-1305036
"(2, 5, 7, 9, 13)",-1282326
"(2, 5, 7, 9, 14)",-1219937
"(2, 5, 7, 10, 10)",-204236
"(2, 5, 7, 10, 11)",-1280300
"(2, 5, 7, 10, 12)",-1284611
"(2, 5, 7, 10, 13)",-1240241
"(2, 5, 7, 10, 14)",-1210429
"(2, 5, 7, 11, 11)",-289376
"(2, 5, 7, 11, 12)",-1182687
"(2, 5, 7, 11, 13)",-1207124
"(2, 5, 7, 11, 14)",-1189909
"(2, 5, 7, 12, 12)",-384638
"(2, 5, 7, 12, 13)",-1113740
"(2, 5, 7, 12, 14)",-1198073
"(2, 5, 7, 13, 13)",-420018
"(2, 5, 7, 13, 14)",-1064988
"(2, 5, 7, 14, 14)",-532605
"(2, 5, 8, 8, 8)",148413
"(2, 5, 8, 8, 9)",403581
"(2, 5, 8, 8, 10)",393524
"(2, 5, 8, 8, 11)",438960
"(2, 5, 8, 8, 12)",391177
"(2, 5, 8, 8, 13)",434735
"(2, 5, 8, 8, 14)",471519
"(2, 5, 8, 9, 9)",-136371
"(2, 5, 8, 9, 10)",-1292968
"(2, 5, 8, 9, 11)",-1315123
"(2, 5, 8, 9, 12)",-1277302
"(2, 5, 8, 9, 13)",-1262608
"(2, 5, 8, 9, 14)",-1160991
"(2, 5, 8, 10, 10)",-208407
"(2, 5, 8, 10, 11)",-1298704
"(2, 5, 8, 10, 12)",-1318157
"(2, 5, 8, 10, 13)",-1225199
"(2, 5, 8, 10, 14)",-1202274
"(2, 5, 8, 11, 11)",-277113
"(2, 5, 8, 11, 12)",-1249825
"(2, 5, 8, 11, 13)",-1199771
"(2, 5, 8, 11, 14)",-1157186
"(2, 5, 8, 12, 12)",-389604
"(2, 5, 8, 12, 13)",-1204970
"(2, 5, 8, 12, 14)",-1146394
"(2, 5, 8, 13, 13)",-418841
"(2, 5, 8, 13, 14)",-1145584
"(2, 5, 8, 14, 14)",-488360
"(2, 5, 9, 9, 9)",101411
"(2, 5, 9, 9, 10)",423814
"(2, 5, 9, 9, 11)",414372
"(2, 5, 9, 9, 12)",437469
"(2, 5, 9, 9, 13)",400278
"(2, 5, 9, 9, 14)",445827
"(2, 5, 9, 10, 10)",-201442
"(2, 5, 9, 10, 11)",-1240090
"(2, 5, 9, 10, 12)",-1259570
"(2, 5, 9, 10, 13)",-1269959
"(2, 5, 9, 10, 14)",-1195135
"(2, 5, 9, 11, 11)",-265307
"(2, 5, 9, 11, 12)",-1211164
"(2, 5, 9, 11, 13)",-1179841
"(2, 5, 9, 11, 14)",-1191820
"(2, 5, 9, 12, 12)",-356292
"(2, 5, 9, 12, 13)",-1175492
"(2, 5, 9, 12, 14)",-1134579
"(2, 5, 9, 13, 13)",-441740
"(2, 5, 9, 13, 14)",-1128361
"(2, 5, 9, 14, 14)",-458458
"(2, 5, 10, 10, 10)",65711
"(2, 5, 10, 10, 11)",430746
"(2, 5, 10, 10, 12)",431494
"(2, 5, 10, 10, 13)",417419
"(2, 5, 10, 10, 14)",419784
"(2, 5, 10, 11, 11)",-235899
"(2, 5, 10, 11, 12)",-1157625
"(2, 5, 10, 11, 13)",-1163363
"(2, 5, 10, 11, 14)",-1177112
"(2, 5, 10, 12, 12)",-360505
"(2, 5, 10, 12, 13)",-1146755
"(2, 5, 10, 12, 14)",-1150102
"(2, 5, 10, 13, 13)",-435275
"(2, 5, 10, 13, 14)",-1094557
"(2, 5, 10, 14, 14)",-473342
"(2, 5, 11, 11, 11)",14571
"(2, 5, 11, 11, 12)",419985
"(2, 5, 11, 11, 13)",409972
"(2, 5, 11, 11, 14)",466050
"(2, 5, 11, 12, 12)",-315768
"(2, 5, 11, 12, 13)",-1067491
"(2, 5, 11, 12, 14)",-1078351
"(2, 5, 11, 13, 13)",-422399
"(2, 5, 11, 13, 14)",-1081443
"(2, 5, 11, 14, 14)",-484427
"(2, 5, 12, 12, 12)",-14618
"(2, 5, 12, 12, 13)",469847
"(2, 5, 12, 12, 14)",404780
"(2, 5, 12, 13, 13)",-373161
"(2, 5, 12, 13, 14)",-1009013
"(2, 5, 12, 14, 14)",-468302
"(2, 5, 13, 13, 13)",-51691
"(2, 5, 13, 13, 14)",444466
"(2, 5, 13, 14, 14)",-458241
"(2, 5, 14, 14, 14)",-99349
"(2, 6, 6, 6, 6)",31663
"(2, 6, 6, 6, 7)",391046
"(2, 6, 6, 6, 8)",392414
"(2, 6, 6, 6, 9)",389872
"(2, 6, 6, 6, 10)",388442
"(2, 6, 6, 6, 11)",396273
"(2, 6, 6, 6, 12)",406494
"(2, 6, 6, 6, 13)",395353
"(2, 6, 6, 6, 14)",392262
"(2, 6, 6, 7, 7)",420242
"(2, 6, 6, 7, 8)",583793
"(2, 6, 6, 7, 9)",558220
"(2, 6, 6, 7, 10)",580101
"(2, 6, 6, 7, 11)",571330
"(2, 6, 6, 7, 12)",572353
"(2, 6, 6, 7, 13)",613262
"(2, 6, 6, 7, 14)",625917
"(2, 6, 6, 8, 8)",384904
"(2, 6, 6, 8, 9)",557740
"(2, 6, 6, 8, 10)",599716
"(2, 6, 6, 8, 11)",599906
"(2, 6, 6, 8, 12)",583921
"(2, 6, 6, 8, 13)",658057
"(2, 6, 6, 8, 14)",625135
"(2, 6, 6, 9, 9)",325323
"(2, 6, 6, 9, 10)",608024
"(2, 6, 6, 9, 11)",589895
"(2, 6, 6, 9, 12)",567216
"(2, 6, 6, 9, 13)",618732
"(2, 6, 6, 9, 14)",612766
"(2, 6, 6, 10, 10)",317442
